date_time,date_only,time_only,total_demand,price_category,rrp,demand_daily_average,demand_max_cat_average,rrp_max_cat_average,price_cat_daily_max,price_cat_daily_max_n,min_temp,max_temp,rainfall,evaporation,sunshine,max_wind_dir,max_wind_speed,max_wind_time,9am_temp,9am_rela_humi,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_rela_humi,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press,month
2023-03-09 02:30:00,2023-03-09,02:30:00,3915.89,MEDIUM,60.65,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 03:00:00,2023-03-09,03:00:00,3955.29,HIGH,74.93,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 03:30:00,2023-03-09,03:30:00,3970.8,HIGH,76.35,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 04:00:00,2023-03-09,04:00:00,3999.02,HIGH,75.91,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 04:30:00,2023-03-09,04:30:00,4190.9,HIGH,79.71,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 05:00:00,2023-03-09,05:00:00,4381.14,HIGH,79.74,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 05:30:00,2023-03-09,05:30:00,4702.15,HIGH,101.8,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 06:00:00,2023-03-09,06:00:00,5132.99,HIGH,105.66,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 06:30:00,2023-03-09,06:30:00,5505.32,EXTREME,128.02,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 07:00:00,2023-03-09,07:00:00,5453.23,HIGH,85.77,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 07:30:00,2023-03-09,07:30:00,5306.76,HIGH,79.74,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 08:00:00,2023-03-09,08:00:00,5091.41,MEDIUM,67.02,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 08:30:00,2023-03-09,08:30:00,4852.16,MEDIUM,60.57,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 09:00:00,2023-03-09,09:00:00,4625.66,LOW,-1.01,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 09:30:00,2023-03-09,09:30:00,4459.12,LOW,-1.44,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 10:00:00,2023-03-09,10:00:00,4207.69,LOW,-43.72,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 10:30:00,2023-03-09,10:30:00,3966.18,LOW,-0.34,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 11:00:00,2023-03-09,11:00:00,3820.01,LOW,-14.89,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 11:30:00,2023-03-09,11:30:00,3977.15,LOW,-4.8,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 12:00:00,2023-03-09,12:00:00,3946.27,LOW,-14.71,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 12:30:00,2023-03-09,12:30:00,3856.02,LOW,-48.63,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 13:00:00,2023-03-09,13:00:00,3975.94,LOW,-44.0,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 13:30:00,2023-03-09,13:30:00,3930.91,LOW,-47.75,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 14:00:00,2023-03-09,14:00:00,3919.2,LOW,-48.63,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 14:30:00,2023-03-09,14:30:00,3875.26,LOW,-51.87,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 15:00:00,2023-03-09,15:00:00,3919.46,LOW,-50.01,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 15:30:00,2023-03-09,15:30:00,4286.25,LOW,-52.65,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 16:00:00,2023-03-09,16:00:00,4261.56,LOW,6.54,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 16:30:00,2023-03-09,16:30:00,4434.16,LOW,8.94,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 17:00:00,2023-03-09,17:00:00,4753.66,HIGH,75.19,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 17:30:00,2023-03-09,17:30:00,5031.5,EXTREME,120.38,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 18:00:00,2023-03-09,18:00:00,5182.26,EXTREME,162.02,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 18:30:00,2023-03-09,18:30:00,5340.36,EXTREME,272.43,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 19:00:00,2023-03-09,19:00:00,5381.82,EXTREME,162.02,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 19:30:00,2023-03-09,19:30:00,5287.21,HIGH,108.35,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 20:00:00,2023-03-09,20:00:00,5282.23,HIGH,91.68,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 20:30:00,2023-03-09,20:30:00,5038.72,HIGH,82.1,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 21:00:00,2023-03-09,21:00:00,4835.39,HIGH,82.91,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 21:30:00,2023-03-09,21:30:00,4786.85,HIGH,96.19,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 22:00:00,2023-03-09,22:00:00,4437.07,HIGH,79.74,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 22:30:00,2023-03-09,22:30:00,4542.16,HIGH,90.35,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 23:00:00,2023-03-09,23:00:00,4372.58,HIGH,89.02,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-09 23:30:00,2023-03-09,23:30:00,4683.29,HIGH,94.12,4493.954166666666,5288.2519999999995,168.974,EXTREME,3,12.9,22.1,0.0,5.2,6.2,W,31.0,9:34,14.5,63,7,WNW,7.0,1012.0,20.2,52,7,S,9.0,1011.9,3
2023-03-10 00:00:00,2023-03-10,00:00:00,4464.33,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 00:30:00,2023-03-10,00:30:00,4351.55,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 01:00:00,2023-03-10,01:00:00,4186.91,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 01:30:00,2023-03-10,01:30:00,4113.22,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 02:00:00,2023-03-10,02:00:00,4011.98,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 02:30:00,2023-03-10,02:30:00,4055.34,HIGH,78.59,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 03:00:00,2023-03-10,03:00:00,3947.27,HIGH,77.43,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 03:30:00,2023-03-10,03:30:00,4034.88,HIGH,79.72,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 04:00:00,2023-03-10,04:00:00,4113.71,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 04:30:00,2023-03-10,04:30:00,4272.28,HIGH,101.66,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 05:00:00,2023-03-10,05:00:00,4471.26,HIGH,113.49,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 05:30:00,2023-03-10,05:30:00,4710.71,HIGH,108.2,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 06:00:00,2023-03-10,06:00:00,5139.57,EXTREME,136.69,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 06:30:00,2023-03-10,06:30:00,5462.8,EXTREME,154.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 07:00:00,2023-03-10,07:00:00,5534.52,HIGH,96.86,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 07:30:00,2023-03-10,07:30:00,5416.39,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 08:00:00,2023-03-10,08:00:00,5229.98,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 08:30:00,2023-03-10,08:30:00,5038.69,MEDIUM,67.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 09:00:00,2023-03-10,09:00:00,4903.62,MEDIUM,38.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 09:30:00,2023-03-10,09:30:00,4696.8,MEDIUM,9.4,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 10:00:00,2023-03-10,10:00:00,4611.63,LOW,7.91,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 10:30:00,2023-03-10,10:30:00,4375.61,LOW,3.05,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 11:00:00,2023-03-10,11:00:00,4120.81,LOW,4.25,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 11:30:00,2023-03-10,11:30:00,3942.57,LOW,-20.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 12:00:00,2023-03-10,12:00:00,3714.28,LOW,-44.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 12:30:00,2023-03-10,12:30:00,3558.15,LOW,-44.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 13:00:00,2023-03-10,13:00:00,3465.08,LOW,-44.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 13:30:00,2023-03-10,13:30:00,3433.09,LOW,-44.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 14:00:00,2023-03-10,14:00:00,3501.93,LOW,-37.97,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 14:30:00,2023-03-10,14:30:00,3547.99,LOW,-19.99,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 15:00:00,2023-03-10,15:00:00,3666.62,MEDIUM,9.0,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 15:30:00,2023-03-10,15:30:00,4072.64,MEDIUM,19.11,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 16:00:00,2023-03-10,16:00:00,4410.87,MEDIUM,49.45,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 16:30:00,2023-03-10,16:30:00,4778.64,HIGH,79.05,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 17:00:00,2023-03-10,17:00:00,5080.79,EXTREME,127.22,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 17:30:00,2023-03-10,17:30:00,5218.88,EXTREME,128.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 18:00:00,2023-03-10,18:00:00,5485.1,EXTREME,170.26,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 18:30:00,2023-03-10,18:30:00,5399.94,EXTREME,188.42,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 19:00:00,2023-03-10,19:00:00,5383.02,EXTREME,162.02,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 19:30:00,2023-03-10,19:30:00,5346.84,HIGH,84.43,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 20:00:00,2023-03-10,20:00:00,5215.16,HIGH,83.65,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 20:30:00,2023-03-10,20:30:00,5000.36,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 21:00:00,2023-03-10,21:00:00,4821.04,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 21:30:00,2023-03-10,21:30:00,4772.47,HIGH,82.64,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 22:00:00,2023-03-10,22:00:00,4571.45,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 22:30:00,2023-03-10,22:30:00,4522.49,HIGH,79.74,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 23:00:00,2023-03-10,23:00:00,4444.9,HIGH,82.93,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-10 23:30:00,2023-03-10,23:30:00,4732.06,HIGH,89.29,4528.129583333333,5310.0142857142855,152.3757142857143,EXTREME,3,14.5,24.0,0.0,4.6,8.2,SSE,28.0,19:41,17.1,68,7,NW,6.0,1017.0,22.5,51,1,SSW,11.0,1014.5,3
2023-03-11 00:00:00,2023-03-11,00:00:00,4444.94,HIGH,84.73,4038.5908333333336,4461.85,145.29,EXTREME,3,13.3,24.7,0.0,6.0,10.5,SSW,31.0,16:49,16.4,86,1,,0.0,1014.4,24.0,47,3,SSW,13.0,1011.9,3
2023-03-11 00:30:00,2023-03-11,00:30:00,4377.0,HIGH,86.25,4038.5908333333336,4461.85,145.29,EXTREME,3,13.3,24.7,0.0,6.0,10.5,SSW,31.0,16:49,16.4,86,1,,0.0,1014.4,24.0,47,3,SSW,13.0,1011.9,3
2023-03-11 01:00:00,2023-03-11,01:00:00,4368.99,HIGH,88.15,4038.5908333333336,4461.85,145.29,EXTREME,3,13.3,24.7,0.0,6.0,10.5,SSW,31.0,16:49,16.4,86,1,,0.0,1014.4,24.0,47,3,SSW,13.0,1011.9,3
2023-03-11 01:30:00,2023-03-11,01:30:00,4131.88,HIGH,85.4,4038.5908333333336,4461.85,145.29,EXTREME,3,13.3,24.7,0.0,6.0,10.5,SSW,31.0,16:49,16.4,86,1,,0.0,1014.4,24.0,47,3,SSW,13.0,1011.9,3
